# solver	iter	edge-exp-congestion
		(s11,h11) : 0.0431129655834
		(s12,s2) : 0.236113955893
		(s12,s9) : 0.262745261149
		(s12,h12) : 0.127443361674
		(h1,s1) : 0.00945847855259
		(h2,s2) : 0.00298927980332
		(h3,s3) : 0.00039714878445
		(h4,s4) : 0.00626605084047
		(h5,s5) : 0.138552444739
		(h6,s6) : 0.0755218073642
		(h7,s7) : 0.0198139086145
		(h8,s8) : 0.00357991754802
		(h9,s9) : 0.0106530982041
		(h10,s10) : 0.0107847442356
		(h11,s11) : 0.0246775749782
		(h12,s12) : 0.0188838059884
ksp	22	
		(s1,s2) : 0.0896456373935
		(s1,h1) : 0.0129393343549
		(s2,s1) : 0.129393343549
		(s2,s5) : 0.377342731278
		(s2,s6) : 0.514119598902
		(s2,s12) : 1.15091139977
		(s2,h2) : 0.00797155664036
		(s3,s6) : 0.151723141913
		(s3,s9) : 0.520388185212
		(s3,h3) : 0.0416033927873
		(s4,s7) : 0.589474878551
		(s4,s10) : 0.446021231302
		(s4,s11) : 0.480353146203
		(s4,h4) : 0.0097908660255
		(s5,s2) : 1.16066098621
		(s5,s7) : 0.751721250309
		(s5,s8) : 0.736232565548
		(s5,h5) : 0.00430479923866
		(s6,s2) : 0.71337170582
		(s6,s3) : 0.755140360294
		(s6,s7) : 0.777485333306
		(s6,h6) : 0.0188167330972
		(s7,s4) : 0.849926878494
		(s7,s5) : 0.37220109144
		(s7,s6) : 0.958059028242
		(s7,h7) : 0.0152463799508
		(s8,s5) : 0.446923584054
		(s8,s10) : 0.601739549132
		(s8,h8) : 0.0347862335259
		(s9,s3) : 0.327761218228
		(s9,s12) : 0.546168040234
		(s9,h9) : 0.00453790051494
		(s10,s4) : 0.420380986432
		(s10,s8) : 0.621648296462
		(s10,s11) : 0.331738875121
		(s10,h10) : 0.0132176468418
		(s11,s4) : 0.27580690256
		(s11,s10) : 0.341795466874
		(s11,h11) : 0.0461119790865
		(s12,s2) : 0.255535651638
		(s12,s9) : 0.283952721799
		(s12,h12) : 0.136227806234
		(h1,s1) : 0.00896456373935
		(h2,s2) : 0.00322686588387
		(h3,s3) : 0.00052436764759
		(h4,s4) : 0.00676431488258
		(h5,s5) : 0.149519538768
		(h6,s6) : 0.0810262961336
		(h7,s7) : 0.0213969335519
		(h8,s8) : 0.0038644606434
		(h9,s9) : 0.0114967356599
		(h10,s10) : 0.0116388379125
		(h11,s11) : 0.0266630138974
		(h12,s12) : 0.0204686995771
ksp	23	
		(s1,s2) : 0.0911082125736
		(s1,h1) : 0.0131284586087
		(s2,s1) : 0.131284586087
		(s2,s5) : 0.382976135461
		(s2,s6) : 0.52204569444
		(s2,s12) : 1.16725670966
		(s2,h2) : 0.00792704514556
		(s3,s6) : 0.154004741392
		(s3,s9) : 0.528194213155
		(s3,h3) : 0.0422094279699
		(s4,s7) : 0.594461452676
		(s4,s10) : 0.451275299143
		(s4,s11) : 0.486652519253
		(s4,h4) : 0.009954826426
		(s5,s2) : 1.17643132742
		(s5,s7) : 0.763501026095
		(s5,s8) : 0.747041178041
		(s5,h5) : 0.00436013390805
		(s6,s2) : 0.722972424818
		(s6,s3) : 0.766374387596
		(s6,s7) : 0.79000009731
		(s6,h6) : 0.0190748433721
		(s7,s4) : 0.863947931094
		(s7,s5) : 0.376300939536
		(s7,s6) : 0.970554836257
		(s7,h7) : 0.0154628627965
		(s8,s5) : 0.451662900885
		(s8,s10) : 0.610693703591
		(s8,h8) : 0.035287698325
		(s9,s3) : 0.332751543731
		(s9,s12) : 0.554435431234
		(s9,h9) : 0.00460388573318
		(s10,s4) : 0.427253901747
		(s10,s8) : 0.628917044363
		(s10,s11) : 0.336122317203
		(s10,h10) : 0.0134039287205
		(s11,s4) : 0.28021632633
		(s11,s10) : 0.346069470848
		(s11,h11) : 0.0467471916526
		(s12,s2) : 0.259511055575
		(s12,s9) : 0.288181810182
		(s12,h12) : 0.138196283833
		(h1,s1) : 0.00911082125736
		(h2,s2) : 0.00328105567138
		(h3,s3) : 0.000516730291925
		(h4,s4) : 0.00605193761603
		(h5,s5) : 0.151963489476
		(h6,s6) : 0.0823490071356
		(h7,s7) : 0.0217469758772
		(h8,s8) : 0.00392753653227
		(h9,s9) : 0.011684980896
		(h10,s10) : 0.0118294076936
		(h11,s11) : 0.0270982877248
		(h12,s12) : 0.0207963563193
mcf	0	
		(s1,s2) : 0.088984742544
		(s1,h1) : 0.0137187405611
		(s2,s1) : 0.137187405611
		(s2,s5) : 0.156343265985
		(s2,s6) : 0.126294340541
		(s2,s12) : 0.8
		(s2,h2) : 0.00737606208369
		(s3,s6) : 0.00207914027887
		(s3,s9) : 0.471127858901
		(s3,h3) : 0.0383430911215
		(s4,s7) : 0.569520734667
		(s4,s10) : 0.3951712831
		(s4,s11) : 0.27434857421
		(s4,h4) : 0.0101033631163
		(s5,s2) : 0.799999999999
		(s5,s7) : 0.328711718128
		(s5,s8) : 0.8
		(s5,h5) : 0.00315464769108
		(s6,s2) : 0.171954467222
		(s6,s3) : 0.799999999999
		(s6,s7) : 0.467381975786
		(s6,h6) : 0.0174172248107
		(s7,s4) : 0.606681983243
		(s7,s5) : 0.0809517756922
		(s7,s6) : 0.730322065939
		(s7,h7) : 0.0154029429446
		(s8,s5) : 0.325417367645
		(s8,s10) : 0.583933218174
		(s8,h8) : 0.0335427676724
		(s9,s3) : 0.0524564608158
		(s9,s12) : 0.533060972778
		(s9,h9) : 0.00381893659668
		(s10,s4) : 0.0022359896726
		(s10,s8) : 0.411285849089
		(s10,s11) : 0.611534480409
		(s10,h10) : 0.0127640240772
		(s11,s4) : 0.672937793288
		(s11,s10) : 0.0637685838785
		(s11,h11) : 0.0417368363218
		(s12,s2) : 0.203564794196
		(s12,s9) : 0.0438265028409
		(s12,h12) : 0.12860376498
		(h1,s1) : 0.0088984742544
		(h2,s2) : 0.00290816290118
		(h3,s3) : 0.000418144957971
		(h4,s4) : 0.0058218456936
		(h5,s5) : 0.139754578572
		(h6,s6) : 0.0754813144356
		(h7,s7) : 0.0206370825739
		(h8,s8) : 0.00334924134543
		(h9,s9) : 0.0108752437819
		(h10,s10) : 0.010982347479
		(h11,s11) : 0.0268191685766
		(h12,s12) : 0.0200367974054
mcf	1	
		(s1,s2) : 0.0946459102993
		(s1,h1) : 0.0133826228316
		(s2,s1) : 0.133826228316
		(s2,s5) : 0.154653760255
		(s2,s6) : 0.15483952354
		(s2,s12) : 0.786649685145
		(s2,h2) : 0.0088519551998
		(s3,s6) : 0.00249554831491
		(s3,s9) : 0.465421817056
		(s3,h3) : 0.0374821330304
		(s4,s7) : 0.645441896727
		(s4,s10) : 0.313086624949
		(s4,s11) : 0.313553498222
		(s4,h4) : 0.0098656260409
		(s5,s2) : 0.649606614705
		(s5,s7) : 0.417485688286
		(s5,s8) : 0.786649685146
		(s5,h5) : 0.00306626307615
		(s6,s2) : 0.347924043151
		(s6,s3) : 0.786649685144
		(s6,s7) : 0.375029359555
		(s6,h6) : 0.0170598102048
		(s7,s4) : 0.601441854045
		(s7,s5) : 0.118994798202
		(s7,s6) : 0.786649685145
		(s7,h7) : 0.0133203380992
		(s8,s5) : 0.247873399714
		(s8,s10) : 0.610874975388
		(s8,h8) : 0.0328554659619
		(s9,s3) : 0.0510496895093
		(s9,s12) : 0.528598996227
		(s9,h9) : 0.00465474700832
		(s10,s4) : 0.000934937121786
		(s10,s8) : 0.372321332862
		(s10,s11) : 0.64936449286
		(s10,h10) : 0.0124447793217
		(s11,s4) : 0.706573866822
		(s11,s10) : 0.106855868843
		(s11,h11) : 0.0408894333865
		(s12,s2) : 0.19807708552
		(s12,s9) : 0.0549752849605
		(s12,h12) : 0.125825419355
		(h1,s1) : 0.00946459102993
		(h2,s2) : 0.00282350955786
		(h3,s3) : 0.000503932102068
		(h4,s4) : 0.00617876223183
		(h5,s5) : 0.136288266073
		(h6,s6) : 0.0736216432899
		(h7,s7) : 0.0202332773817
		(h8,s8) : 0.00283320167138
		(h9,s9) : 0.0105799053804
		(h10,s10) : 0.011625108688
		(h11,s11) : 0.0259406078447
		(h12,s12) : 0.0196057882653
mcf	2	
		(s1,s2) : 0.0895212101873
		(s1,h1) : 0.0113076001001
		(s2,s1) : 0.113076001001
		(s2,s5) : 0.138615992376
		(s2,s6) : 0.135511969028
		(s2,s12) : 0.784832581933
		(s2,h2) : 0.00882209906096
		(s3,s6) : 0.00164127807951
		(s3,s9) : 0.465751288507
		(s3,h3) : 0.0370914990501
		(s4,s7) : 0.553115511586
		(s4,s10) : 0.364169658124
		(s4,s11) : 0.277474699846
		(s4,h4) : 0.00984098132159
		(s5,s2) : 0.700588741945
		(s5,s7) : 0.368345128419
		(s5,s8) : 0.784832581933
		(s5,h5) : 0.00302165145684
		(s6,s2) : 0.25153009165
		(s6,s3) : 0.784832581933
		(s6,s7) : 0.45119883168
		(s6,h6) : 0.0169487787314
		(s7,s4) : 0.578883711983
		(s7,s5) : 0.0783822940304
		(s7,s6) : 0.784832581933
		(s7,h7) : 0.0132684825241
		(s8,s5) : 0.30554009293
		(s8,s10) : 0.566195033033
		(s8,h8) : 0.0327497056023
		(s9,s3) : 0.049983525609
		(s9,s12) : 0.524989967779
		(s9,h9) : 0.00471221546673
		(s10,s4) : 0.000872796653244
		(s10,s8) : 0.388142116011
		(s10,s11) : 0.598370294008
		(s10,h10) : 0.0124206147339
		(s11,s4) : 0.655290594433
		(s11,s10) : 0.071661221775
		(s11,h11) : 0.0407051674577
		(s12,s2) : 0.192181812123
		(s12,s9) : 0.0413999512863
		(s12,h12) : 0.126042930205
		(h1,s1) : 0.00895212101873
		(h2,s2) : 0.00264356790424
		(h3,s3) : 0.000349144954527
		(h4,s4) : 0.00581225797019
		(h5,s5) : 0.136144458753
		(h6,s6) : 0.0735063463537
		(h7,s7) : 0.0202123941503
		(h8,s8) : 0.00262574840426
		(h9,s9) : 0.0114944408263
		(h10,s10) : 0.0109565441078
		(h11,s11) : 0.0258158496932
		(h12,s12) : 0.0184188515747
mcf	3	
		(s1,s2) : 0.0785369904211
		(s1,h1) : 0.00987578065391
		(s2,s1) : 0.0987578065391
		(s2,s5) : 0.114009493107
		(s2,s6) : 0.226108533533
		(s2,s12) : 0.6870884478
		(s2,h2) : 0.00768741315698
		(s3,s6) : 0.00146512506775
		(s3,s9) : 0.408460574944
		(s3,h3) : 0.0322709838757
		(s4,s7) : 0.608668885783
		(s4,s10) : 0.379079704177
		(s4,s11) : 0.36307126706
		(s4,h4) : 0.00859270062376
		(s5,s2) : 0.687088447801
		(s5,s7) : 0.341260027977
		(s5,s8) : 0.6870884478
		(s5,h5) : 0.00313309310837
		(s6,s2) : 0.239587093168
		(s6,s3) : 0.687088447801
		(s6,s7) : 0.500089739369
		(s6,h6) : 0.0147342370406
		(s7,s4) : 0.6870884478
		(s7,s5) : 0.108474893304
		(s7,s6) : 0.687088447801
		(s7,h7) : 0.0143114724432
		(s8,s5) : 0.332265501848
		(s8,s10) : 0.623361092099
		(s8,h8) : 0.0285128885218
		(s9,s3) : 0.0424787029492
		(s9,s12) : 0.47186758282
		(s9,h9) : 0.0041232733295
		(s10,s4) : 0.0115008620637
		(s10,s8) : 0.523780929171
		(s10,s11) : 0.635720104943
		(s10,h10) : 0.0110798312756
		(s11,s4) : 0.687088447801
		(s11,s10) : 0.183223271892
		(s11,h11) : 0.0355733134156
		(s12,s2) : 0.168563472062
		(s12,s9) : 0.0521860045183
		(s12,h12) : 0.110108908644
		(h1,s1) : 0.00785369904211
		(h2,s2) : 0.00290624090977
		(h3,s3) : 0.000306838801889
		(h4,s4) : 0.00510691055925
		(h5,s5) : 0.11920179664
		(h6,s6) : 0.0659445544343
		(h7,s7) : 0.0175747860207
		(h8,s8) : 0.00298861021948
		(h9,s9) : 0.00949324396021
		(h10,s10) : 0.00961361407657
		(h11,s11) : 0.0227253481845
		(h12,s12) : 0.0162882532404
mcf	4	
		(s1,s2) : 0.0703487175488
		(s1,h1) : 0.00835838860634
		(s2,s1) : 0.0835838860634
		(s2,s5) : 0.1173023048
		(s2,s6) : 0.101916036609
		(s2,s12) : 0.617531053333
		(s2,h2) : 0.00692221366091
		(s3,s6) : 0.000965993803655
		(s3,s9) : 0.367450435769
		(s3,h3) : 0.0290631605029
		(s4,s7) : 0.518309221067
		(s4,s10) : 0.233336576469
		(s4,s11) : 0.260490794848
		(s4,h4) : 0.00730587699664
		(s5,s2) : 0.469245544631
		(s5,s7) : 0.306353631069
		(s5,s8) : 0.617531053333
		(s5,h5) : 0.00311131821181
		(s6,s2) : 0.270843224893
		(s6,s3) : 0.617531053334
		(s6,s7) : 0.299132471074
		(s6,h6) : 0.0124672772099
		(s7,s4) : 0.474802958575
		(s7,s5) : 0.0570204239467
		(s7,s6) : 0.617531053333
		(s7,h7) : 0.0131328524888
		(s8,s5) : 0.186127218085
		(s8,s10) : 0.498985792106
		(s8,h8) : 0.0256677627332
		(s9,s3) : 0.0387764859882
		(s9,s12) : 0.409238717538
		(s9,h9) : 0.00371460320955
		(s10,s4) : 0.00196941161737
		(s10,s8) : 0.296936045694
		(s10,s11) : 0.520620843891
		(s10,h10) : 0.00997685020503
		(s11,s4) : 0.56269120218
		(s11,s10) : 0.101032774272
		(s11,h11) : 0.0320354650313
		(s12,s2) : 0.152616272598
		(s12,s9) : 0.0328398732098
		(s12,h12) : 0.098960722831
		(h1,s1) : 0.00703487175488
		(h2,s2) : 0.00265016577437
		(h3,s3) : 0.000274049527987
		(h4,s4) : 0.00457317899783
		(h5,s5) : 0.106379346432
		(h6,s6) : 0.0591766437654
		(h7,s7) : 0.0156887637533
		(h8,s8) : 0.00273235384959
		(h9,s9) : 0.00848709266425
		(h10,s10) : 0.00859396604054
		(h11,s11) : 0.0202966988025
		(h12,s12) : 0.0148293603247
mcf	5	
		(s1,s2) : 0.0746389813042
		(s1,h1) : 0.0111957450861
		(s2,s1) : 0.111957450861
		(s2,s5) : 0.119850776419
		(s2,s6) : 0.111154238661
		(s2,s12) : 0.660689204885
		(s2,h2) : 0.00595039214536
		(s3,s6) : 0.00159727654434
		(s3,s9) : 0.39136019387
		(s3,h3) : 0.0312698791039
		(s4,s7) : 0.479096226316
		(s4,s10) : 0.308657945832
		(s4,s11) : 0.226984393924
		(s4,h4) : 0.00786152503105
		(s5,s2) : 0.660689204885
		(s5,s7) : 0.238171732062
		(s5,s8) : 0.660689204885
		(s5,h5) : 0.00334818757553
		(s6,s2) : 0.136296349604
		(s6,s3) : 0.660689204885
		(s6,s7) : 0.387150594536
		(s6,h6) : 0.0134162031128
		(s7,s4) : 0.484568069443
		(s7,s5) : 0.0739758169862
		(s7,s6) : 0.572360114843
		(s7,h7) : 0.0141317924078
		(s8,s5) : 0.261296206364
		(s8,s10) : 0.487968797429
		(s8,h8) : 0.0261175028702
		(s9,s3) : 0.0417207216267
		(s9,s12) : 0.443602781246
		(s9,h9) : 0.0031554252076
		(s10,s4) : 0.000950981123605
		(s10,s8) : 0.320361248538
		(s10,s11) : 0.512249029003
		(s10,h10) : 0.0107356005394
		(s11,s4) : 0.558921873035
		(s11,s10) : 0.0524049133728
		(s11,h11) : 0.0344722767657
		(s12,s2) : 0.163009732695
		(s12,s9) : 0.0343878306276
		(s12,h12) : 0.106489603681
		(h1,s1) : 0.00746389813042
		(h2,s2) : 0.00285213237914
		(h3,s3) : 0.000324633494214
		(h4,s4) : 0.00489128927812
		(h5,s5) : 0.113790921782
		(h6,s6) : 0.0633186550105
		(h7,s7) : 0.0167803372435
		(h8,s8) : 0.00293895790711
		(h9,s9) : 0.00911297304511
		(h10,s10) : 0.0091885607425
		(h11,s11) : 0.0216816131139
		(h12,s12) : 0.0158001614004
mcf	6	
		(s1,s2) : 0.0678082053427
		(s1,h1) : 0.0104579776069
		(s2,s1) : 0.104579776069
		(s2,s5) : 0.0962772299959
		(s2,s6) : 0.123487003617
		(s2,s12) : 0.60582157417
		(s2,h2) : 0.00544998656422
		(s3,s6) : 0.00128746994544
		(s3,s9) : 0.358934704515
		(s3,h3) : 0.0286226513934
		(s4,s7) : 0.520304160465
		(s4,s10) : 0.227671863164
		(s4,s11) : 0.298391493784
		(s4,h4) : 0.00736140528339
		(s5,s2) : 0.458150643261
		(s5,s7) : 0.389540199871
		(s5,s8) : 0.60582157417
		(s5,h5) : 0.00303960068987
		(s6,s2) : 0.284258970451
		(s6,s3) : 0.605821574169
		(s6,s7) : 0.293136857195
		(s6,h6) : 0.0123138086779
		(s7,s4) : 0.478230456908
		(s7,s5) : 0.142019632506
		(s7,s6) : 0.605821574169
		(s7,h7) : 0.0129494568472
		(s8,s5) : 0.18848750894
		(s8,s10) : 0.537070536955
		(s8,h8) : 0.0239291756129
		(s9,s3) : 0.0378806336201
		(s9,s12) : 0.406714166224
		(s9,h9) : 0.00288940192832
		(s10,s4) : 0.00171225350948
		(s10,s8) : 0.332302569313
		(s10,s11) : 0.55542895237
		(s10,h10) : 0.00983480247348
		(s11,s4) : 0.595595264215
		(s11,s10) : 0.13949776661
		(s11,h11) : 0.0315921186835
		(s12,s2) : 0.148514948195
		(s12,s9) : 0.0317051378346
		(s12,h12) : 0.0976114507193
		(h1,s1) : 0.00678082053427
		(h2,s2) : 0.00259326822435
		(h3,s3) : 0.000274648060535
		(h4,s4) : 0.00444435956137
		(h5,s5) : 0.105712405276
		(h6,s6) : 0.0575759440863
		(h7,s7) : 0.0152585014525
		(h8,s8) : 0.00267256585408
		(h9,s9) : 0.00828489767779
		(h10,s10) : 0.00835516331986
		(h11,s11) : 0.0197193771506
		(h12,s12) : 0.0143798852828
mcf	7	
		(s1,s2) : 0.0680501761495
		(s1,h1) : 0.0105327551352
		(s2,s1) : 0.105327551352
		(s2,s5) : 0.0847979706598
		(s2,s6) : 0.13237989753
		(s2,s12) : 0.611278970229
		(s2,h2) : 0.00601189051174
		(s3,s6) : 0.00127622412119
		(s3,s9) : 0.362658984372
		(s3,h3) : 0.0288337304422
		(s4,s7) : 0.512925938409
		(s4,s10) : 0.231159503605
		(s4,s11) : 0.296054764557
		(s4,h4) : 0.00741686782183
		(s5,s2) : 0.468824465648
		(s5,s7) : 0.37662164734
		(s5,s8) : 0.611278970229
		(s5,h5) : 0.00289283398085
		(s6,s2) : 0.288963304153
		(s6,s3) : 0.61127897023
		(s6,s7) : 0.297835718504
		(s6,h6) : 0.0123954969478
		(s7,s4) : 0.478955866574
		(s7,s5) : 0.147797867387
		(s7,s6) : 0.61127897023
		(s7,h7) : 0.0104001111214
		(s8,s5) : 0.191876087812
		(s8,s10) : 0.532511493441
		(s8,h8) : 0.0246366056429
		(s9,s3) : 0.0382405136586
		(s9,s12) : 0.407898183242
		(s9,h9) : 0.00319624428195
		(s10,s4) : 0.000957281507828
		(s10,s8) : 0.332747092691
		(s10,s11) : 0.550982683695
		(s10,h10) : 0.00990810729104
		(s11,s4) : 0.589868093713
		(s11,s10) : 0.136326715813
		(s11,h11) : 0.0318247327384
		(s12,s2) : 0.147680498146
		(s12,s9) : 0.0323733212104
		(s12,h12) : 0.0982929298597
		(h1,s1) : 0.00680501761495
		(h2,s2) : 0.00203848507924
		(h3,s3) : 0.000275302902725
		(h4,s4) : 0.00445276429947
		(h5,s5) : 0.106118149717
		(h6,s6) : 0.0577097870483
		(h7,s7) : 0.0154650511152
		(h8,s8) : 0.00267275747619
		(h9,s9) : 0.00830688341371
		(h10,s10) : 0.00837704179465
		(h11,s11) : 0.0197404688657
		(h12,s12) : 0.0143805964482
mcf	8	
		(s1,s2) : 0.0722936965901
		(s1,h1) : 0.0111351856732
		(s2,s1) : 0.111351856732
		(s2,s5) : 0.0918465284401
		(s2,s6) : 0.148124196873
		(s2,s12) : 0.645936441229
		(s2,h2) : 0.00596976041652
		(s3,s6) : 0.00192204526477
		(s3,s9) : 0.383857084052
		(s3,h3) : 0.0304685064205
		(s4,s7) : 0.549434923551
		(s4,s10) : 0.239275755852
		(s4,s11) : 0.333705189205
		(s4,h4) : 0.00784095174974
		(s5,s2) : 0.492159882101
		(s5,s7) : 0.410693919377
		(s5,s8) : 0.645936441229
		(s5,h5) : 0.00372220678574
		(s6,s2) : 0.312942731226
		(s6,s3) : 0.645936441229
		(s6,s7) : 0.319268464171
		(s6,h6) : 0.0131069922366
		(s7,s4) : 0.521010654044
		(s7,s5) : 0.166933927169
		(s7,s6) : 0.645936441229
		(s7,h7) : 0.0109951357231
		(s8,s5) : 0.204218008322
		(s8,s10) : 0.573530588612
		(s8,h8) : 0.0260442777356
		(s9,s3) : 0.0404086227504
		(s9,s12) : 0.432068001826
		(s9,h9) : 0.00337935588641
		(s10,s4) : 0.00191700487046
		(s10,s8) : 0.36382119575
		(s10,s11) : 0.592465587168
		(s10,h10) : 0.0104744896423
		(s11,s4) : 0.630545070419
		(s11,s10) : 0.161044900599
		(s11,h11) : 0.0343844910273
		(s12,s2) : 0.157874361574
		(s12,s9) : 0.0342087801344
		(s12,h12) : 0.103922310996
		(h1,s1) : 0.00722936965901
		(h2,s2) : 0.0021685955949
		(h3,s3) : 0.000411912954193
		(h4,s4) : 0.00473526567726
		(h5,s5) : 0.112301384663
		(h6,s6) : 0.0613234875626
		(h7,s7) : 0.0164435072573
		(h8,s8) : 0.00284337373101
		(h9,s9) : 0.00882043192544
		(h10,s10) : 0.00890974391481
		(h11,s11) : 0.0209264104918
		(h12,s12) : 0.0153301808617
mcf	9	
		(s1,s2) : 0.0753747570438
		(s1,h1) : 0.00919831459033
		(s2,s1) : 0.0919831459033
		(s2,s5) : 0.126418927909
		(s2,s6) : 0.138800704608
		(s2,s12) : 0.675132133646
		(s2,h2) : 0.00623275760511
		(s3,s6) : 0.00166013616913
		(s3,s9) : 0.402129079951
		(s3,h3) : 0.0318291302171
		(s4,s7) : 0.524645375383
		(s4,s10) : 0.330613376948
		(s4,s11) : 0.233547266304
		(s4,h4) : 0.00819695336154
		(s5,s2) : 0.585818108431
		(s5,s7) : 0.337117465489
		(s5,s8) : 0.675132133646
		(s5,h5) : 0.00390061806712
		(s6,s2) : 0.246483123068
		(s6,s3) : 0.675132133646
		(s6,s7) : 0.390647595042
		(s6,h6) : 0.0137134347822
		(s7,s4) : 0.547875354678
		(s7,s5) : 0.0730299602846
		(s7,s6) : 0.675132133646
		(s7,h7) : 0.0125697205127
		(s8,s5) : 0.276818530942
		(s8,s10) : 0.510035760257
		(s8,h8) : 0.0271943307422
		(s9,s3) : 0.042066889242
		(s9,s12) : 0.450989695636
		(s9,h9) : 0.00353152966578
		(s10,s4) : 0.00105306784102
		(s10,s8) : 0.351679991018
		(s10,s11) : 0.533776249713
		(s10,h10) : 0.010298725573
		(s11,s4) : 0.57286955964
		(s11,s10) : 0.0564800807378
		(s11,h11) : 0.0358754705829
		(s12,s2) : 0.162321654098
		(s12,s9) : 0.0350242152969
		(s12,h12) : 0.108631668122
		(h1,s1) : 0.00753747570438
		(h2,s2) : 0.00246648454766
		(h3,s3) : 0.000488149540238
		(h4,s4) : 0.00489775700916
		(h5,s5) : 0.11608064691
		(h6,s6) : 0.0633804225155
		(h7,s7) : 0.0169324217823
		(h8,s8) : 0.00319854739565
		(h9,s9) : 0.00912185862884
		(h10,s10) : 0.00923673463597
		(h11,s11) : 0.0220780830189
		(h12,s12) : 0.0157540721334
mcf	10	
		(s1,s2) : 0.07655805301
		(s1,h1) : 0.00932937090641
		(s2,s1) : 0.0932937090641
		(s2,s5) : 0.127343681819
		(s2,s6) : 0.105983444167
		(s2,s12) : 0.687947039711
		(s2,h2) : 0.00632556736276
		(s3,s6) : 0.00192342265474
		(s3,s9) : 0.403687118294
		(s3,h3) : 0.0329989846315
		(s4,s7) : 0.491918755616
		(s4,s10) : 0.321457463482
		(s4,s11) : 0.235074391218
		(s4,h4) : 0.00831447443729
		(s5,s2) : 0.587161212086
		(s5,s7) : 0.328886782349
		(s5,s8) : 0.68794703971
		(s5,h5) : 0.00395179556586
		(s6,s2) : 0.227457027851
		(s6,s3) : 0.68794703971
		(s6,s7) : 0.385155445559
		(s6,h6) : 0.0139027648851
		(s7,s4) : 0.50475265918
		(s7,s5) : 0.0660412968418
		(s7,s6) : 0.68794703971
		(s7,h7) : 0.0119678891525
		(s8,s5) : 0.271532279372
		(s8,s10) : 0.512037286375
		(s8,h8) : 0.0276044696939
		(s9,s3) : 0.0436651889511
		(s9,s12) : 0.453156423777
		(s9,h9) : 0.00358180063241
		(s10,s4) : 0.00106986918907
		(s10,s8) : 0.341093204155
		(s10,s11) : 0.533662445621
		(s10,h10) : 0.0104453691678
		(s11,s4) : 0.576046436454
		(s11,s10) : 0.0530017701648
		(s11,h11) : 0.0363824841749
		(s12,s2) : 0.163239219347
		(s12,s9) : 0.0362684356199
		(s12,h12) : 0.110163010132
		(h1,s1) : 0.007655805301
		(h2,s2) : 0.00234080360963
		(h3,s3) : 0.000398815860233
		(h4,s4) : 0.00497263898656
		(h5,s5) : 0.117859573177
		(h6,s6) : 0.0643733255439
		(h7,s7) : 0.0172458903733
		(h8,s8) : 0.00305740188208
		(h9,s9) : 0.00926840651383
		(h10,s10) : 0.00937826906212
		(h11,s11) : 0.0224136211528
		(h12,s12) : 0.0160034292802
mcf	11	
		(s1,s2) : 0.0773645885783
		(s1,h1) : 0.0103708106416
		(s2,s1) : 0.103708106416
		(s2,s5) : 0.129550425605
		(s2,s6) : 0.109227649536
		(s2,s12) : 0.699582946609
		(s2,h2) : 0.00640641130844
		(s3,s6) : 0.00197261914229
		(s3,s9) : 0.411673988633
		(s3,h3) : 0.0334207283218
		(s4,s7) : 0.497266209875
		(s4,s10) : 0.322529761894
		(s4,s11) : 0.238228267177
		(s4,h4) : 0.00916094296669
		(s5,s2) : 0.60948778045
		(s5,s7) : 0.333097045718
		(s5,s8) : 0.699582946609
		(s5,h5) : 0.00283134671377
		(s6,s2) : 0.230610825337
		(s6,s3) : 0.699582946609
		(s6,s7) : 0.392858005942
		(s6,h6) : 0.0140804492422
		(s7,s4) : 0.510888574457
		(s7,s5) : 0.0663800179988
		(s7,s6) : 0.699582946609
		(s7,h7) : 0.0121208448205
		(s8,s5) : 0.271454118908
		(s8,s10) : 0.52142497778
		(s8,h8) : 0.0279572687587
		(s9,s3) : 0.0442232521198
		(s9,s12) : 0.456002527969
		(s9,h9) : 0.00426882743419
		(s10,s8) : 0.341881908958
		(s10,s11) : 0.545191360071
		(s10,h10) : 0.0105788662614
		(s11,s4) : 0.588468578539
		(s11,s10) : 0.0538286660676
		(s11,h11) : 0.0368474706982
		(s12,s2) : 0.164934271396
		(s12,s9) : 0.0374458102529
		(s12,h12) : 0.111570949042
		(h1,s1) : 0.00773645885783
		(h2,s2) : 0.00237357754889
		(h3,s3) : 0.000404769226537
		(h4,s4) : 0.00502765156168
		(h5,s5) : 0.12030966774
		(h6,s6) : 0.0653073055023
		(h7,s7) : 0.0174838725734
		(h8,s8) : 0.00309869287076
		(h9,s9) : 0.00937942555447
		(h10,s10) : 0.00950785259014
		(h11,s11) : 0.0227352324341
		(h12,s12) : 0.0162504097486
mcf	12	
		(s1,s2) : 0.0833793582712
		(s1,h1) : 0.0111321075972
		(s2,s1) : 0.111321075972
		(s2,s5) : 0.140754408008
		(s2,s6) : 0.1175968536
		(s2,s12) : 0.750688524792
		(s2,h2) : 0.00687664588219
		(s3,s6) : 0.00260779474707
		(s3,s9) : 0.442238617163
		(s3,h3) : 0.0358621623969
		(s4,s7) : 0.526246804824
		(s4,s10) : 0.355324934498
		(s4,s11) : 0.256183748014
		(s4,h4) : 0.00926473785836
		(s5,s2) : 0.654011772304
		(s5,s7) : 0.365167574385
		(s5,s8) : 0.750688524793
		(s5,h5) : 0.00303975543228
		(s6,s2) : 0.247516594557
		(s6,s3) : 0.750688524792
		(s6,s7) : 0.425428985734
		(s6,h6) : 0.0151161003064
